Vertex1,Vertex2,Color1,Color2
19PFA,DWB0E,green,red
B5FIM,GZFZN,green,green
FRFSG,PTQ7H,red,red
SCR9C,P1R9O,blue,blue
YV15I,P3V98,green,green
TYQSJ,LYZD1,blue,red
08ODN,0M2H7,green,red
0ZFDB,JZAEC,blue,red
WBJ23,9Q09C,green,red
WP61D,VFC5U,green,red
MX7VT,DYSL4,green,red
DJGS9,N7BHP,red,blue
3QG3C,FE4RV,green,green
ZQSL9,HO7IH,blue,green
8ERTI,GBO5Q,red,blue
CLSWX,UCSLS,blue,blue
R68E0,D8P8W,green,green
9HKED,2RTXR,green,red
WQSZX,N3EN8,red,blue
9DJSM,5WEM4,red,green
VKAZH,I6BOZ,red,blue
N3QIF,5TTO2,green,blue
IR9BV,0RSNM,red,blue
8QTZK,MA496,blue,red
MG8DY,BV9SV,red,blue
GJGKV,IBCZ9,red,green
XF33F,3IY8E,blue,red
IKX1U,YUBPE,red,green
5E4IX,W4JLF,blue,blue
JE72F,960CL,red,blue
K2O0E,PDBM8,red,green
J0I5S,X9Z8C,blue,green
6T8EL,91VZN,red,red
2F5A4,AJ7YN,green,blue
01KR3,O5BX8,blue,green
5F19I,BAR29,blue,red
G639M,AGCD7,green,blue
WBBZH,93KKP,red,green
3AOKU,BY72K,green,red
HZ00R,1A4IL,red,blue
J7366,RO0LY,green,red
ZQSL9,0RSNM,green,green
VV84W,C3EMH,red,red
G639M,8UYIR,blue,blue
3FBE5,XBAWG,green,blue
5WEM4,RZ0OA,green,blue
8MJIA,TBT33,blue,blue
Q5DKQ,VMI1F,red,red
NJNZP,UIU85,blue,blue
7WPEZ,UXA58,green,blue
12N62,JXY8J,red,blue
8QFRC,44YKN,red,green
Q90H1,GUJAH,red,blue
45BP9,1A4IL,red,red
R6XYY,2LMYJ,blue,red
XHI1Q,Y0TA7,green,blue
20UIX,72L7V,red,blue
1QNBZ,UJWKP,red,red
RGNUB,W1L0J,blue,green
2YAQB,3KWL0,blue,green
1V4T0,O5SD6,blue,blue
XK6QR,93KKP,blue,blue
8EX03,31K5F,blue,green
BAF1R,916VX,blue,red
8QTZK,Z9KFA,green,blue
N5EOF,DY2I9,blue,green
OR2MD,JRPXT,green,blue
GNO6J,LYZD1,red,red
BCIMF,MAFDH,green,blue
GIE73,5KEO7,green,red
80DKB,PTQ7H,red,red
AHZBG,D2FWU,red,green
G07K5,X0SLQ,blue,green
D2QJD,2ZIC7,green,blue
5WEM4,P4DF9,blue,green
G07K5,EI2I5,blue,blue
7KCCC,GJH45,blue,blue
ANTJ3,AA0SO,blue,red
A6PSM,3WLAI,blue,blue
P4DF9,90Q8T,blue,green
W7PH2,B6UCZ,green,blue
7Z5B4,TH4NH,red,blue
RSLTO,RO0LY,green,green
NJNZP,APHXO,red,green
EI2I5,FP0OF,blue,red
C2BNF,EPPZH,red,blue
P9D1X,ESA7B,red,red
3YMAL,W0180,green,green
QIMOJ,KAGJJ,green,green
FZ44L,DPZ7C,green,red
2GJAX,GX2FH,red,red
A9EBI,66DFF,blue,green
QIYTQ,2GJAX,green,green
VDNOV,9UAPS,green,green
HO7IH,SYGFP,blue,green
MU1V1,LMV54,green,red
P3V98,E5JUY,green,green
PMNGP,1YGKW,green,red
EJI72,GJM3B,blue,green
G9CFK,FQ1ZA,blue,green
C4162,O5BX8,blue,blue
LCSXJ,X7BOY,green,red
72L7V,5GJ3R,blue,green
1FVFU,OC8GI,blue,green
0ZFDB,L52T5,red,red
91VZN,Y0TA7,blue,green
B9H6G,G5DOP,red,red
7VS89,0Y38W,red,blue
4AUTU,Q3LZH,blue,red
I6LA2,W2SY6,green,green
IFTBD,MERTN,red,green
D5FC4,VX29Q,green,blue
2GDDH,N5BBI,blue,green
GJM3B,3PML2,blue,green
PG22U,6BWR2,green,green
MG8DY,R0O15,green,green
EARE0,JZAEC,red,blue
D5ZH4,GJGKV,red,green
TQOXA,A7AJ3,red,green
P4DF9,3KBU7,blue,red
JZ872,Z9SJV,red,red
48XDA,0DET8,red,red
7DNXZ,N0G3M,red,red
9HKED,6O5LH,blue,green
XWCED,C2U8F,green,green
DK837,7OB1I,blue,red
R0O15,D5FC4,blue,green
SZ8FD,7I126,green,red
33F17,7I9F8,blue,red
28Z7X,2GDDH,red,blue
GJGKV,F6KDP,green,red
GX2FH,QDTD9,blue,blue
1T6OW,VR819,red,green
IFM6F,2HMCV,green,blue
R3A55,7URKM,red,blue
GZSG6,PN95Y,red,red
SCS39,V2WL0,red,green
5F19I,7SAYG,red,blue
5TTO2,T43CZ,green,blue
QOJHE,Y6K2O,blue,green
D1JMY,L6Z8E,green,red
725ZC,U7W7Z,green,blue
AJW2X,RRCIG,red,green
ZMMCH,UFM62,red,blue
725ZC,K94QG,green,blue
7QCUJ,T9S57,red,green
NF911,5F19I,blue,red
Q13KI,1T6OW,green,blue
RSAID,MSUA9,green,blue
Z6V1K,VX29Q,blue,red
F3YQD,8ERTI,red,red
46K7Q,VWDXY,green,green
V4DZ0,DK837,blue,blue
O71X1,Q59B4,green,blue
QFERX,D2VEZ,blue,red
ZMZWD,ZY4HH,red,green
WXZEJ,ECI43,red,green
63QFG,KFTPE,red,red
UIU85,CQOS6,blue,blue
2BJDK,7SAYG,green,blue
WQSZX,F3YQD,red,green
M9201,97S5S,green,red
1SUTF,M7X3P,green,green
25IYC,N5EOF,blue,red
WCPLP,UFM62,green,blue
QQ8YV,D2VEZ,green,green
20UIX,WWCUN,red,green
K94QG,59AXY,red,green
RRALM,2F5A4,green,red
QOI47,RNJEB,red,blue
VFC5U,Y48SV,blue,blue
AGCD7,7OJQR,red,red
HE1ZW,692JG,red,blue
FF1QO,BIFWJ,green,red
B9H6G,ON5HZ,red,blue
5UV0L,1MGB1,blue,green
LSQ65,K2O0E,blue,blue
GBO5Q,SLWKI,red,green
LV0NQ,9AGVV,green,green
NM7YS,SOGH7,green,green
1MJMX,7M8UD,green,green
LD5K8,7PLQL,blue,green
W2U1W,9UAPS,red,blue
T6HL6,D2VEZ,green,blue
TH20A,08BMW,red,red
PHJC6,UFM62,green,red
W04L5,UDRQO,red,green
2BJDK,12N62,blue,red
RV6IK,63QFG,red,green
BE2SU,8U7Q9,red,blue
DV7CY,46K7Q,red,green
SCS39,ZH94I,green,green
9DJSM,V0ECS,red,blue
FQ1ZA,OSFAU,green,red
CU47N,XCXYW,red,green
TF624,KIXNA,green,red
O5VVD,0KIW5,green,red
RRCIG,CNXWY,red,red
AJNE1,LJX4P,green,red
QIMOJ,AJ7YN,red,blue
F0SYV,BIFWJ,blue,green
R8OY2,NJNZP,red,green
HZ00R,LMV54,blue,blue
TBT33,GJH45,green,blue
QQ8YV,D2VEZ,green,blue
L1TSB,AIEGA,green,blue
B4FP5,9ES1A,blue,red
C4TUW,9EBCO,green,green
DNX8N,1T6OW,red,red
EUVHR,6B2SQ,blue,blue
JGEMI,KAGJJ,green,green
ESIMZ,E3WPG,green,red
B5FIM,XZTTF,blue,green
3PKG5,R8VYH,red,blue
GUJAH,UR6J9,green,blue
42WCP,TH20A,green,blue
0VC6Y,THS5W,green,blue
7O3PS,K00CG,green,red
GXS36,XZTTF,red,blue
8K660,U5NVV,blue,green
XAO6D,Q2BJV,red,green
2HMCV,EI2I5,green,blue
W5UB3,U1249,green,green
JED72,VKAZH,red,green
T6HL6,7D6CT,blue,green
916VX,WXZEJ,blue,blue
D5Y55,9NWFY,red,red
K2SE6,3G1AJ,blue,red
WBBZH,C94L8,green,green
RTFM2,3QG3C,red,blue
E434W,9K4Y1,green,red
ESA7B,2ZIC7,green,red
KUNKS,8GVD1,blue,green
TBT33,UD4OV,red,red
O71X1,UJWKP,blue,blue
J14HP,9UAPS,blue,red
2QEEH,4W0VT,blue,green
XWCED,5F1OC,blue,blue
IMMA3,C4162,green,blue
GXS36,FD9YE,green,blue
D99ZX,NF911,blue,red
Z92SX,3KBU7,green,red
09P0X,Q13KI,green,blue
HQPH9,VKBJH,blue,blue
WAIXZ,Y0TA7,blue,red
7Q27K,4Y2NM,blue,green
76BXA,28Z7X,red,red
6B2SQ,7Q9WW,blue,blue
9PLKH,IHKN9,blue,red
RAPVA,KZNYQ,red,blue
0C1X7,740XL,red,green
N3QIF,K5NAM,green,red
MX7VT,8ZGJ3,blue,blue
RRALM,N34Q9,red,blue
CZUC9,RZ0OA,blue,green
FT1JI,9NWFY,green,red
K2O0E,2F5A4,green,green
LJDNO,9JTOS,green,green
ZJX9I,K0MNO,blue,blue
UA53J,0FCJZ,blue,red
AAA50,26B2X,red,blue
9NWFY,YUBPE,green,green
OR2MD,RRCIG,blue,green
RJR0K,KSHW0,blue,green
J8S3G,IFM6F,blue,green
J0JP9,B5FIM,red,blue
8GBH2,2LMYJ,red,green
45UKF,PHJC6,blue,red
1FVFU,O2WQK,blue,blue
CQB58,IHHIV,blue,green
GBO5Q,7TNNJ,blue,red
DV7CY,VCPNK,green,green
F0JYT,A00IS,green,green
JZ872,D9WWD,blue,red
IEBR0,T6HL6,red,red
0SW7N,RVYYL,green,green
5Z2F5,GSZIL,green,green
95ZV5,DV7CY,red,green
P4I62,MMERB,blue,green
X0SLQ,IOJWD,green,red
1FVFU,R68E0,green,red
6RESJ,BAR29,red,red
9NHTT,CLSWX,blue,red
VUQ6P,P3V98,blue,green
IBCZ9,8GBH2,blue,green
TZ2IZ,APHXO,red,green
MYZE7,UL5E8,red,red
M9201,1VQOC,green,green
UJWKP,DNY5M,green,blue
MI7JJ,MVZ7I,green,red
60GLO,AZWCN,green,red
7M8UD,W4EP0,green,blue
E5JUY,X2R1Q,blue,green
EU8L8,ECI43,green,red
PTQ7H,P8IJD,green,red
WCP1K,SSBUP,red,blue
SJDZX,4JYXT,red,red
28Z7X,ZO612,blue,red
BRGHE,DK837,red,blue
WYIC4,BRGHE,red,red
E8UVT,TBT33,green,green
UD4OV,AWSMM,blue,blue
TQPPI,0J01O,green,blue
8QTZK,R3A55,green,red
R0G82,0SW7N,blue,blue
0ZFDB,90Q8T,green,green
RHTD6,UXA58,green,blue
63QFG,2LMYJ,blue,blue
ZMZWD,HILCK,blue,green
T3XVL,Q13KI,green,red
8QTZK,JTU2T,red,green
K5NAM,RAO9Z,green,red
0RSNM,QYBDG,green,green
HSVJK,1YOPC,red,red
28BSD,NIHM8,blue,red
TQPPI,AGCD7,red,red
D1JMY,9HKED,blue,green
G9CFK,UIU85,red,red
E434W,VX2O7,red,red
WTD9D,WCP1K,blue,blue
7DNXZ,5KME1,blue,green
UIGSL,83QGI,green,blue
RSAID,54TJQ,green,red
9IQ0W,LHE5E,green,green
62XPB,CXXN6,blue,green
BAF1R,3L7PW,green,green
90VEG,XZTTF,green,green
RZ0OA,A9EBI,red,green
FE4RV,692JG,green,red
ZVBIO,VDNOV,blue,blue
UK4WC,45LFW,green,blue
SAU0T,SCR9C,blue,blue
I6BOZ,U1OQ9,green,blue
IR9BV,7SAYG,red,green
Y49Z7,AL5YO,blue,green
O71MD,8GVD1,green,red
3VX0V,9EBCO,red,red
7I5H8,RJR0K,blue,red
26RO2,FXPRZ,green,blue
A9FJQ,HSVJK,green,red
CQOS6,UR6J9,red,red
A9FJQ,CAEW1,blue,green
MMERB,R68E0,blue,green
A7AJ3,9OHC5,green,green
4DJO5,P4DF9,green,red
GKMEF,WCP1K,red,blue
CAEW1,QYBDG,blue,green
B9XTK,A531T,red,blue
EO7BQ,TQPPI,red,blue
UYD40,A5K52,red,blue
0OETL,7OJQR,green,blue
THS5W,1YOPC,red,blue
RAO9Z,HSVJK,green,blue
WNVS5,HKTD9,blue,blue
42WCP,OYHM7,red,green
LKXAE,Z92SX,blue,green
AZWCN,YEHVR,green,blue
B5FIM,A7AJ3,blue,blue
QHFNU,EPPZH,red,blue
T3XVL,NDGRE,red,green
CXG2S,RRALM,blue,red
N0G3M,MG772,green,green
X1GYK,QLKAG,blue,blue
K94QG,Q13KI,green,green
D3VXI,SSBUP,red,red
LVMXL,SH14C,red,red
DNX8N,0Y38W,red,red
AZWCN,Q44W4,green,red
5XM80,WLEL4,blue,red
GWCA5,88JAO,red,red
RGNUB,TCPDI,green,blue
SWWLL,0M2H7,green,green
BAWJP,5PPWX,red,red
UR6J9,X9Z8C,red,blue
3KBU7,Z92SX,green,red
UH28V,1MGB1,red,green
Z6HIU,1M4U5,blue,red
VYL9N,VOXUM,green,green
6M369,8EX03,green,blue
T5A01,D8P8W,red,green
8UYIR,X3EPS,red,red
9AR87,W4EP0,red,green
QQ8YV,6TA5L,red,green
CFTNO,NMMLH,green,blue
RHQF5,6T7TG,blue,green
P829O,V3IM9,green,red
P62KQ,ZVBIO,blue,blue
FAMLJ,P62KQ,red,red
F0SYV,0SW7N,red,red
9PLKH,IBCZ9,green,blue
HBG75,KT83D,red,blue
1YOPC,Q5A32,red,blue
V6XQG,9AR87,red,green
8U1B4,5PSGO,blue,blue
N9KGB,LCSXJ,blue,red
BNV1C,G2ZSY,red,red
0RSNM,L52T5,blue,red
CLSWX,3GU8W,green,green
CU47N,OLT3D,blue,green
PHJC6,3GU8W,blue,red
A6PSM,PE19S,blue,green
EXV80,59M8P,blue,blue
UGSMP,CIRLR,green,green
NWUSF,MVZ7I,blue,blue
C94L8,MTPUG,green,blue
XNNLJ,CKMOF,green,red
25AUL,3PKG5,blue,blue
45LFW,44YKN,green,green
3XTM1,ARME8,blue,red
GUJAH,RAO9Z,green,green
VKAZH,WCPLP,red,blue
ZR3AE,X1GYK,red,green
OYHM7,3IJGY,red,green
CK1JE,FXPRZ,green,green
7WPEZ,D1JMY,green,red
E434W,IZXBO,blue,blue
SZ8FD,Q59B4,green,blue
Z9SJV,QDTD9,red,blue
43WML,D0GJ0,green,red
DNX8N,L1TSB,red,green
FF1QO,SWWLL,blue,blue
7PK2N,JXY8J,blue,red
K5NAM,SH14C,blue,red
Q2BJV,KT83D,green,green
D99ZX,8EX03,red,green
YCLWI,QJZPB,blue,red
GBO5Q,CQOS6,red,green
FXZWE,5F19I,blue,blue
1LWK9,7VS89,red,blue
08BMW,W0180,blue,green
QIYTQ,45LFW,blue,red
UK4WC,1S4TR,green,red
C76NO,OI4SF,blue,green
6X1A5,GKMEF,blue,green
KZNYQ,8I3Z5,blue,green
VCPNK,7PK2N,red,green
XU71Y,C4162,blue,blue
OOAJJ,43WML,red,green
R8HY7,0OETL,green,blue
G639M,K94QG,blue,red
TAHKY,ADHEP,red,green
5WEM4,7D6CT,blue,red
B5FIM,MX7VT,blue,green
RNI6F,Q5DKQ,green,blue
5TTO2,SGS1N,green,blue
X9Z8C,XWCED,red,blue
2ZIC7,3KWL0,red,green
Q59B4,B6UCZ,red,green
6X1A5,46K7Q,green,red
HILCK,L52T5,red,green
WU3Y3,CQOS6,red,green
9AGVV,566OI,green,green
EO7BQ,QFERX,blue,red
T3XVL,0QI7Y,red,blue
2FL1Z,42WCP,green,red
91VZN,UCTL2,red,green
A00IS,58OK8,blue,red
562JT,OI4SF,red,green
UK4WC,0ZFDB,red,red
VKAZH,EJI72,green,blue
60GLO,XCXYW,red,green
7Q27K,OOAJJ,red,blue
OI4SF,TGFOO,green,blue
WWCUN,ZY4HH,red,red
RSAID,0OETL,green,green
JE72F,W7PH2,green,blue
DV7CY,5YO91,green,red
VDNOV,W4JLF,red,blue
LOY8Z,C94L8,red,blue
PTSQ6,EXV80,red,green
E434W,MG8DY,blue,blue
NTEAK,RV6IK,blue,blue
WCPLP,GJ9L1,blue,red
R3A55,SAU0T,blue,green
ZT4XP,MBGRB,blue,green
PC9SW,C76NO,red,green
4W0VT,VMI1F,green,blue
7VS89,QIYTQ,blue,blue
7D6CT,31VM5,blue,blue
0M2H7,OZFTK,red,red
8I3Z5,FT1JI,green,blue
G00RJ,SOGH7,green,red
G52LE,R6XYY,blue,red
9UAPS,NJNZP,blue,blue
XU71Y,566OI,green,red
R3A55,DNX8N,green,red
H5RYP,7YQ9H,green,red
E5FEM,25AUL,green,blue
M9201,GJ9L1,red,green
6F7MR,MBGRB,red,green
IEBR0,C94L8,red,green
ANTJ3,5AF8Q,red,green
7WM6R,X1GYK,green,green
EARE0,JRPXT,red,blue
UIU85,5KME1,red,red
JCUQ7,NIHM8,red,blue
CIRLR,P2M4V,blue,green
2GDDH,XCXYW,blue,blue
F0JYT,2I4H9,green,red
6JGX5,6A32Y,red,blue
122QN,D3VXI,blue,green
7WM6R,LJX4P,green,blue
7Q9WW,97S5S,blue,red
Q90H1,KSALE,green,green
O5BX8,6GHSS,blue,blue
5YS5R,QKEY6,red,red
FJ7MU,FULE7,red,blue
DABJ1,0AKTV,blue,green
RTFM2,LA6D4,red,red
AWSMM,HO7IH,red,red
A7AJ3,IZXBO,blue,green
0L0N4,E434W,green,red
O5SD6,TEB5F,red,green
V8K9L,CQOS6,blue,red
IL6E6,8ZGJ3,red,red
88JAO,D2QJD,green,red
PZGCG,ISR3Q,red,red
ZY4HH,VR819,green,green
GJH45,8MJIA,red,green
7IXVH,QOI47,blue,red
SZ8FD,EEYRV,blue,blue
2ZIC7,D5Y55,green,blue
8U7Q9,EJI72,blue,green
WP61D,R0G82,blue,green
0AKTV,B9XTK,blue,green
7IU84,JRPXT,green,red
W04L5,P4I62,green,red
692JG,1SUTF,green,blue
3KY9J,B55TF,red,green
DJGS9,6X1A5,blue,blue
2F5A4,H8DB0,blue,blue
D4E56,8EX03,red,blue
VBI25,Q5DKQ,green,green
SLWKI,6M369,red,green
MJS2Q,9HKED,blue,blue
SZ8FD,N551N,red,green
WP61D,0Y38W,green,red
IXEKT,HZZR4,blue,red
Y0RRN,6BWR2,red,blue
4SMOK,DABJ1,green,red
Y49Z7,AHNCT,red,green
XAO6D,292IQ,green,red
A19YB,ECI43,red,blue
DNX8N,3PKG5,blue,green
A9FJQ,ANTJ3,red,red
MPNNH,N9KGB,green,red
HX559,WAIXZ,red,blue
PN95Y,7OB1I,green,blue
ESETX,IIMZ6,green,blue
2BJDK,LMV54,blue,red
ZMZWD,4LIIO,green,blue
A1ONW,L3G0N,red,red
3IY8E,VWDXY,red,blue
NDGRE,W2SY6,red,blue
NM7YS,IEBR0,blue,blue
SBZUN,GVNP8,green,blue
2YAQB,PZGCG,red,green
FTCGK,XK6QR,red,red
MVBRD,XHI1Q,blue,red
M4NJX,MSUA9,blue,green
QYBDG,OWII0,red,green
LYZD1,U5NVV,blue,blue
NQ0UC,TP08G,red,blue
ZPJ95,BIFWJ,red,green
T9P44,E1JDA,green,red
3L7PW,D4E56,green,red
9IQ0W,1FVFU,green,green
ZAYPU,LIOK9,red,red
3GU8W,LCSXJ,blue,red
G5DOP,OZFTK,blue,blue
KIXNA,FTCGK,green,red
DNY5M,V6VDL,red,red
7I126,C58GP,red,blue
LA6D4,CAEW1,green,green
31K5F,RSAID,blue,green
RKIIP,T3XVL,blue,red
IMXQX,7Z5B4,blue,green
PE19S,MPNNH,blue,green
L8USV,QHHCO,blue,red
R8HY7,TP3QI,red,blue
20UIX,MA496,blue,red
AIEGA,OYHM7,red,green
VWDXY,26B2X,green,blue
MX7VT,72L7V,red,green
0TTWJ,LYZD1,green,blue
FXPRZ,XVIGR,red,red
08ODN,HKTD9,green,green
NE4QD,CQOS6,red,red
3YMAL,ARME8,blue,green
ADHEP,ANREQ,blue,green
9IQ0W,FNMYQ,green,red
HXWM8,01KR3,green,blue
J0I5S,2YAQB,blue,green
6O5LH,LIOK9,red,green
DS4IK,0FCJZ,red,green
N0G3M,PXEQ0,green,green
66LB8,6XLP0,red,blue
U7W7Z,PMRT9,red,blue
2C4JU,N7BHP,green,red
IFM6F,7IU84,green,green
E3WPG,T3XVL,blue,blue
HZZR4,MI7JJ,red,green
IMMA3,NMMLH,red,green
UV1TQ,LK6JX,blue,blue
7SAYG,7D6CT,green,red
G5DOP,JED72,red,green
06TXG,B55TF,red,blue
NWUSF,GIE73,green,red
93XR8,1LWK9,red,red
EALKZ,63QFG,red,blue
JZ7CH,U1249,blue,green
9K4Y1,RHTD6,green,green
43WML,0TTWJ,red,green
NF911,CQOS6,blue,blue
BE2SU,N0G3M,red,green
TAHKY,B4FP5,blue,red
MGZ86,NJ5AO,green,green
9ES1A,VMONV,red,green
0FCJZ,3L7PW,red,green
LV0NQ,3IJGY,green,red
GBO5Q,RGNUB,green,blue
740XL,BO1WH,blue,blue
J5T0X,3QG3C,blue,blue
X1GYK,P9D1X,blue,blue
MPNNH,W4JLF,green,blue
D5ZH4,FZ44L,red,green
SCR9C,25AUL,red,blue
MBGRB,UGSMP,green,red
1QNBZ,740AF,blue,red
WCPLP,RHTD6,green,red
EJP2L,FZ44L,blue,red
THS5W,TEB5F,blue,blue
JTU2T,MMERB,green,green
ISR3Q,B9XTK,green,green
9IQ0W,8IFYE,red,blue
HZ00R,QC2RV,green,red
ZOBOR,5F1OC,red,red
UDXQM,CKMOF,red,green
ECI43,HH1EX,green,green
ZOBOR,2N9KW,blue,red
UDXQM,LRBP3,red,red
QDTD9,J0JP9,blue,green
QOJHE,7PK2N,red,blue
BNV1C,SZ9ZL,red,red
M8T9J,1MJMX,red,red
K0MNO,8BXB6,green,green
UCSLS,JZ872,green,blue
0KIW5,V6XQG,green,blue
W4EP0,7Z5B4,red,green
122QN,CLSWX,red,red
N7BHP,SLWKI,blue,blue
XK6QR,U7W7Z,green,blue
AJ7YN,K9PTE,green,green
692JG,ARME8,red,red
6B2SQ,2I8SL,red,red
OHE9D,D99ZX,red,red
HZ00R,4KRAM,green,green
DABJ1,X9Z8C,blue,red
SH14C,GTJDB,red,green
U1OQ9,7PLQL,blue,green
QDTD9,MTR0G,red,red
VIC4R,292IQ,red,red
XS2N1,X1BMD,blue,green
54TJQ,C4TUW,blue,blue
C94L8,8UYIR,green,green
VR819,XAO6D,red,blue
67GH1,MX7VT,green,red
7VS89,VX2O7,blue,green
AH2DA,ECI43,blue,green
TZ2IZ,7Z5B4,green,red
C80NJ,V0S3F,green,green
62XPB,9C1JD,red,red
RIQF2,9EBCO,green,red
9NHTT,R68E0,green,red
UDRQO,SH14C,blue,red
0KIW5,2F5A4,red,green
Q5DKQ,VKAZH,red,green
HE1ZW,TKLAR,blue,red
GTJDB,UV1TQ,blue,blue
FD9YE,6X1A5,green,green
6BWR2,L1TSB,blue,green
4WFAC,5YS5R,green,green
BY72K,SCS39,red,green
PN95Y,CKMOF,green,green
ZO612,AKERP,red,blue
W7PH2,D5ZH4,red,blue
P9D1X,WT5YT,green,blue
GJM3B,43WML,green,blue
OZREY,V4DZ0,green,blue
LCGCR,PKEN5,red,red
VMI1F,OLT3D,red,blue
JCUQ7,Y48SV,red,green
932A5,KIXNA,blue,green
ZAYPU,88JAO,red,red
11V9N,O71X1,red,green
LSQ65,H8DB0,green,blue
WV7KA,N5UIP,red,blue
4Z7AX,7VS89,blue,green
WAIXZ,Y6K2O,green,blue
AWSMM,9NWFY,red,blue
80DKB,GKMEF,red,red
RRCIG,VMONV,red,blue
XZTTF,Q5DKQ,green,green
D1JMY,2BJDK,green,blue
35QX9,V3IM9,blue,red
OM7SR,SH14C,green,red
WJ507,PN95Y,blue,red
AWSMM,5KME1,green,red
UFRY1,JXY8J,blue,blue
AJW2X,RV6IK,green,red
BAWJP,C2U8F,green,red
JTYGT,7O3PS,green,green
AIEGA,9ODF5,red,blue
NBTDU,7PLQL,green,red
5KEO7,SGS1N,red,green
KI166,1VQOC,green,green
90Q8T,4JYXT,blue,red
Z7PAE,RY4XJ,red,green
TF624,IXEKT,red,green
ZMZWD,W2SY6,green,green
6GRG1,8GBH2,blue,green
NQ0UC,09P0X,green,blue
TKLAR,D1JMY,blue,blue
3KBU7,0Y38W,blue,red
FULE7,1LWK9,blue,blue
PHJC6,5F1OC,red,green
25AUL,6A32Y,red,blue
NF911,23RFW,red,blue
8QFRC,MEPGS,green,green
IAHPB,EJP2L,green,blue
UDRQO,MG772,red,green
W2SY6,93XR8,green,red
J82HZ,OHE9D,red,green
BV9SV,V6VDL,blue,blue
A7AJ3,VXXGI,blue,blue
97S5S,OI4SF,red,blue
E5FEM,DPZ7C,green,blue
BV9SV,UA53J,green,blue
UGSMP,10DWJ,red,red
FJ7MU,44YKN,blue,red
OOXR3,4LIIO,green,blue
D2FWU,APHXO,red,red
UXA58,N5PPR,green,green
B5FIM,GJGKV,green,red
J8S3G,GJM3B,green,green
SBCXQ,TYQSJ,green,blue
FAMLJ,1A4IL,blue,red
A00IS,G639M,red,red
C80NJ,C58GP,green,red
2GJAX,7OJQR,blue,blue
9K4Y1,T1ICE,green,blue
RNJEB,3XTM1,red,red
2YAQB,R6XYY,blue,blue
QGBBF,80DKB,green,green
OO45R,TQOXA,green,green
VENYG,G00RJ,green,red
AAA50,0RSNM,red,green
VWDXY,O71MD,green,red
Q3LZH,HXWM8,blue,green
EU8L8,LJX4P,green,red
U1249,E5JUY,green,green
JJSE1,P9D1X,red,red
RAPVA,GVNP8,red,blue
6GHSS,BNV1C,green,red
67GH1,9AR87,red,red
8IFYE,P1R9O,red,blue
SBODK,MU1V1,blue,green
L1TSB,3YFQ5,blue,red
FGRKP,CA9ZO,green,blue
LHE5E,1YGKW,green,blue
T9S57,HO7IH,green,blue
POVB2,RZ0OA,blue,red
VUQ6P,CKMOF,red,red
0FCJZ,H2ULO,blue,red
RNN9Q,72L7V,blue,green
L6Z8E,IMMA3,red,red
6V5BG,D0GJ0,red,red
DABJ1,93KKP,green,red
OKE70,740AF,red,blue
D5ZH4,T25CI,blue,red
URGFA,B611L,blue,green
D2FWU,URGFA,red,red
12N62,GN1U8,green,green
7TNNJ,BNV1C,green,red
08ODN,V8K9L,red,red
LV0NQ,HZZR4,blue,blue
Z6HIU,5TTO2,green,blue
AHNCT,3BCGB,green,blue
SGS1N,MLS5U,green,green
0M2H7,X6RXR,red,blue
DNX8N,X7BOY,green,red
PMNGP,XWCED,blue,blue
MTPUG,95ZV5,red,red
ZAYPU,6RESJ,green,blue
N551N,20UIX,red,red
EO7BQ,XWCED,red,green
6F7MR,IFTBD,blue,green
VMONV,NF911,green,red
MTPUG,PC9SW,blue,red
X0SLQ,BSGGD,red,red
LKXAE,Q2BJV,red,green
ESA7B,SAU0T,green,green
7I126,FP0OF,red,red
X3EPS,FD9YE,green,red
D8VY0,JCUQ7,red,green
WU3Y3,OHE9D,red,blue
C76NO,GVNP8,blue,blue
AAA50,HZZR4,green,red
J14HP,XWCED,green,green
F3YQD,GXS36,green,red
RRALM,Z6HIU,blue,blue
66DFF,X0SLQ,green,red
ANXHY,2RTXR,blue,green
1M4U5,HXWM8,blue,blue
CQOS6,0ZFDB,red,red
1SUTF,5Z2F5,blue,green
3FBE5,2BJDK,green,red
B55TF,MVZ7I,green,blue
C3EMH,V0S3F,red,red
VKAZH,JTU2T,blue,blue
OOXR3,G9CFK,green,blue
ZH94I,GKMEF,green,red
OR62W,LKXAE,green,blue
6GHSS,692JG,red,green
QHHCO,W7PH2,red,blue
EO7BQ,P62KQ,blue,green
D0GJ0,7KCCC,green,blue
9PLKH,9ES1A,blue,blue
DV7CY,F6KDP,blue,green
R8VYH,GJH45,blue,green
P8IJD,VBI25,green,blue
W5UB3,OKE70,green,green
L6VKN,OYHM7,blue,blue
3WLAI,HSVJK,red,red
J0Y1L,B6UCZ,red,green
UV1TQ,7SAYG,blue,green
292IQ,6XLP0,green,blue
W1L0J,GATGD,green,green
ZMMCH,WP61D,green,green
7Q27K,3WLAI,blue,red
JTU2T,90VEG,red,red
6A32Y,3YFQ5,green,red
GZ4PW,12N62,blue,blue
HH1EX,6RC6R,green,red
OB75Q,T6HL6,red,green
XHI1Q,IKX1U,red,green
C4TUW,OZFTK,red,red
292IQ,VKAZH,green,blue
59M8P,RGNUB,blue,red
RHTD6,MSUA9,blue,green
GZFZN,7Q27K,green,blue
PC9SW,RWREG,green,red
TQCJF,XS2N1,red,red
